Image Count,Property Type,Property Price,Compound,City,Governorate,Bedrooms,Bathrooms,Area
10,Penthouse,"6,500,000 EGP",Kayan,Sheikh Zayed City,Giza, 3, 1, 125 sqm
10,Villa,"7,100,000 EGP",Silva Compound,Sheikh Zayed City,Giza, 5, 6, 286 sqm
11,Villa,"37,950,000 EGP",Tara,Sheikh Zayed City,Giza, 6, 6, 700 sqm
10,Apartment,"4,700,000 EGP",Terrace Compound,Sheikh Zayed City,Giza, 2, 2, 123 sqm
13,Townhouse,"9,750,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 4, 4, 205 sqm
6,Apartment,"7,500,000 EGP",Westown,Sheikh Zayed City,Giza, 2, 3, 125 sqm
10,Apartment,"2,800,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 2, 2, 90 sqm
21,Apartment,"23,810,000 EGP",Arkan Palm 205,Sheikh Zayed City,Giza, 3, 3, 195 sqm
6,Duplex,"10,900,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 4, 3, 240 sqm
10,Apartment,"7,830,000 EGP",Naia West,Sheikh Zayed City,Giza, 2, 2, 135 sqm
10,Townhouse,"9,700,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 3, 3, 197 sqm
10,Apartment,"11,379,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 2, 186 sqm
13,Townhouse,"6,500,000 EGP",Kayan,Sheikh Zayed City,Giza, 4, 4, 200 sqm
9,Duplex,"14,750,000 EGP",Westown,Sheikh Zayed City,Giza, 3, 3, 257 sqm
15,Apartment,"12,500,000 EGP",Westown,Sheikh Zayed City,Giza, 3, 3, 165 sqm
10,Apartment,"6,270,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 3, 244 sqm
10,Apartment,"10,000,000 EGP",One 16,Sheikh Zayed City,Giza, 3, 3, 260 sqm
10,Penthouse,"2,600,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 4, 4, 326 sqm
11,Apartment,"8,712,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 163 sqm
14,Apartment,"4,500,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 2, 195 sqm
14,Penthouse,"12,600,000 EGP",Six West Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 196 sqm
10,Apartment,"4,250,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 171 sqm
10,Apartment,"8,580,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 137 sqm
14,Apartment,"12,600,000 EGP",Six West Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 196 sqm
11,Apartment,"8,462,604 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 3, 129 sqm
10,Twin House,"3,990,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 4, 4, 315 sqm
21,Apartment,"13,603,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 2, 137 sqm
11,Villa,"28,000,000 EGP",Naia West,Sheikh Zayed City,Giza, 4, 4, 410 sqm
10,Apartment,"7,600,000 EGP",Naia West,Sheikh Zayed City,Giza, 2, 2, 131 sqm
11,Apartment,"12,451,000 EGP",Elan Cairo Gate,Sheikh Zayed City,Giza, 2, 3, 157 sqm
8,Apartment,"14,080,066 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 4, 195 sqm
11,Apartment,"9,521,727 EGP",Elan Cairo Gate,Sheikh Zayed City,Giza, 2, 2, 119 sqm
22,Townhouse,"6,500,000 EGP",Kayan,Sheikh Zayed City,Giza, 4, 4, 220 sqm
11,Apartment,"7,000,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 2, 135 sqm
11,Apartment,"14,000,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 4, 230 sqm
10,Duplex,"18,000,000 EGP",Westown,Sheikh Zayed City,Giza, 3, 3, 250 sqm
10,Twin House,"20,500,000 EGP",Allegria,Sheikh Zayed City,Giza, 5, 4, 261 sqm
8,Apartment,"7,425,000 EGP",Terrace Compound,Sheikh Zayed City,Giza, 3, 3, 135 sqm
10,Penthouse,"14,478,594 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 219 sqm
11,Twin House,"8,000,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 4, 393 sqm
10,Villa,"26,650,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 5, 387 sqm
13,Townhouse,"26,000,000 EGP",Westown,Sheikh Zayed City,Giza, 5, 4, 349 sqm
12,Townhouse,"15,500,000 EGP",Westown,Sheikh Zayed City,Giza, 4, 5, 330 sqm
11,Apartment,"13,500,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 2, 144 sqm
9,Villa,Ask for price,Al  Rabwa,Sheikh Zayed City,Giza, 4, 4, 770 sqm
14,Villa,"13,500,000 EGP",Naia West,Sheikh Zayed City,Giza, 4, 4, 195 sqm
9,Villa,"19,000,000 EGP",Royal Meadows,Sheikh Zayed City,Giza, 4, 4, 423 sqm
10,Twin House,"18,800,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 3, 3, 240 sqm
22,Villa,"70,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 4, 6, 922 sqm
11,Apartment,"13,400,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 2, 144 sqm
11,Apartment,"13,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 184 sqm
11,Apartment,"11,000,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 2, 161 sqm
22,Apartment,"4,800,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 1, 1, 55 sqm
6,Villa,"60,000,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 4, 4, 592 sqm
10,Villa,"6,600,000 EGP",Etapa,Sheikh Zayed City,Giza, 5, 5, 393 sqm
30,Twin House,"26,500,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 360 sqm
10,Villa,"6,450,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 673 sqm
10,Villa,"7,156,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 5, 554 sqm
10,Villa,"30,000,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 4, 4, 370 sqm
9,Villa,"31,000,000 EGP",Belleville,Sheikh Zayed City,Giza, 3, 3, 290 sqm
11,Twin House,"5,600,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 4, 315 sqm
19,Apartment,"5,600,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 1, 1, 77 sqm
9,Villa,"75,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 5, 5, 860 sqm
6,Apartment,"5,830,000 EGP",Terrace Compound,Sheikh Zayed City,Giza, 2, 2, 106 sqm
23,Apartment,"9,310,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 129 sqm
11,Apartment,"5,579,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 1, 1, 76 sqm
9,Apartment,"6,200,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 1, 1, 88 sqm
10,Apartment,"7,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 2, 2, 140 sqm
11,Apartment,"5,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 170 sqm
21,Apartment,"5,547,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 1, 1, 76 sqm
11,Villa,"4,250,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 5, 5, 433 sqm
12,Villa,"2,300,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 3, 220 sqm
10,Apartment,"13,450,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 240 sqm
10,Apartment,"6,514,100 EGP",Naia West,Sheikh Zayed City,Giza, 3, 3, 145 sqm
7,Villa,"7,200,000 EGP",Kayan,Sheikh Zayed City,Giza, 4, 3, 218 sqm
12,Townhouse,"15,000,000 EGP",Atrio,Sheikh Zayed City,Giza, 3, 4, 246 sqm
10,Villa,"7,500,000 EGP",The Estates,Sheikh Zayed City,Giza, 5, 6, 450 sqm
13,Apartment,"12,500,000 EGP",Westown,Sheikh Zayed City,Giza, 3, 4, 275 sqm
11,Villa,Ask for price,Al  Rabwa,Sheikh Zayed City,Giza, 5, 6, 650 sqm
10,Villa,"26,500,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 4, 4, 750 sqm
10,Villa,"12,000,000 EGP",Al Karma 4,Sheikh Zayed City,Giza, 6, 5, 750 sqm
17,Townhouse,"12,600,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 3, 4, 220 sqm
11,Apartment,"5,392,870 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 1, 1, 76 sqm
13,Twin House,"3,700,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 4, 395 sqm
12,Twin House,"3,899,147 EGP",Atrio,Sheikh Zayed City,Giza, 4, 4, 246 sqm
10,Apartment,"3,000,000 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 150 sqm
12,Apartment,"8,000,000 EGP",Westown,Sheikh Zayed City,Giza, 2, 3, 125 sqm
14,Villa,"12,500,000 EGP",Al Karma 4,Sheikh Zayed City,Giza, 5, 5, 512 sqm
10,Townhouse,"9,150,000 EGP",Lake West,Sheikh Zayed City,Giza, 3, 3, 256 sqm
12,Villa,"17,700,000 EGP",Six West Beverly Hills,Sheikh Zayed City,Giza, 4, 3, 559 sqm
10,Apartment,"7,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 170 sqm
10,Villa,"7,500,000 EGP",Lake West,Sheikh Zayed City,Giza, 6, 6, 296 sqm
13,Townhouse,"14,500,000 EGP",Naia West,Sheikh Zayed City,Giza, 3, 4, 195 sqm
10,Twin House,"25,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 249 sqm
10,Villa,"6,300,000 EGP",Village West,Sheikh Zayed City,Giza, 5, 5, 270 sqm
10,Apartment,"4,800,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 3, 165 sqm
10,Villa,"50,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 3, 5, 800 sqm
10,Twin House,"17,522,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 289 sqm
6,Duplex,"11,000,000 EGP",Casa,Sheikh Zayed City,Giza, 3, 3, 245 sqm
11,Villa,"16,500,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 637 sqm
10,Twin House,"17,700,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 286 sqm
26,Townhouse,"11,190,384 EGP",Etapa,Sheikh Zayed City,Giza, 3, 3, 306 sqm
30,Apartment,"7,916,911 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 225 sqm
10,Apartment,"4,850,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 3, 184 sqm
10,Townhouse,"7,800,000 EGP",Lake West,Sheikh Zayed City,Giza, 4, 3, 293 sqm
10,Villa,"4,900,000 EGP",Etapa,Sheikh Zayed City,Giza, 3, 4, 270 sqm
10,Duplex,"12,000,000 EGP",Casa,Sheikh Zayed City,Giza, 3, 3, 254 sqm
11,Villa,"4,000,000 EGP",Naia West,Sheikh Zayed City,Giza, 4, 4, 280 sqm
11,Villa,"4,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 280 sqm
12,Apartment,"11,430,650 EGP",Allegria,Sheikh Zayed City,Giza, 3, 3, 156 sqm
15,Apartment,"10,000,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 3, 150 sqm
10,Villa,"3,990,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 5, 5, 315 sqm
10,Duplex,"3,500,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 4, 5, 285 sqm
7,Apartment,"11,000,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 2, 156 sqm
10,Twin House,"11,500,000 EGP",Al Karma 4,Sheikh Zayed City,Giza, 4, 4, 330 sqm
11,Townhouse,"4,200,000 EGP",Etapa,Sheikh Zayed City,Giza, 5, 5, 320 sqm
10,Villa,"11,500,000 EGP",Al Karma 4,Sheikh Zayed City,Giza, 4, 4, 330 sqm
10,Duplex,"1,600,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 4, 3, 285 sqm
11,Villa,"6,500,000 EGP",Kayan,Sheikh Zayed City,Giza, 3, 3, 200 sqm
8,Villa,"16,500,000 EGP",Belleville,Sheikh Zayed City,Giza, 4, 4, 510 sqm
10,Apartment,"14,000,000 EGP",One 16,Sheikh Zayed City,Giza, 3, 3, 178 sqm
10,Villa,"4,000,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 5, 5, 315 sqm
10,Villa,"10,000,000 EGP",Al Karma 4,Sheikh Zayed City,Giza, 4, 4, 470 sqm
10,Villa,"15,000,000 EGP",Atrio,Sheikh Zayed City,Giza, 5, 4, 330 sqm
10,Twin House,"2,700,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 320 sqm
10,Villa,Ask for price,Etapa,Sheikh Zayed City,Giza, 6, 5, 450 sqm
10,Apartment,"6,000,000 EGP",Casa,Sheikh Zayed City,Giza, 2, 2, 120 sqm
10,Duplex,"1,160,000 EGP",Etapa,Sheikh Zayed City,Giza, 5, 3, 240 sqm
28,Townhouse,"3,899,147 EGP",Atrio,Sheikh Zayed City,Giza, 4, 4, 246 sqm
19,Villa,"22,900,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 7, 7," 1,245 sqm"
12,Villa,"2,900,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 4, 3, 220 sqm
10,Villa,"15,000,000 EGP",Atrio,Sheikh Zayed City,Giza, 5, 4, 330 sqm
29,Villa,"4,630,927 EGP",Atrio,Sheikh Zayed City,Giza, 4, 5, 275 sqm
10,Villa,"15,000,000 EGP",Atrio,Sheikh Zayed City,Giza, 5, 4, 330 sqm
11,Villa,"8,500,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 3, 3, 170 sqm
11,Twin House,"5,800,000 EGP",Park Valley,Sheikh Zayed City,Giza, 4, 3, 200 sqm
11,Villa,"4,250,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 5, 5, 433 sqm
11,Villa,"70,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 5, 5, 886 sqm
24,Apartment,"11,500,000 EGP",One 16,Sheikh Zayed City,Giza, 3, 3, 186 sqm
8,Twin House,"19,000,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 4, 4, 440 sqm
12,Villa,"150,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 6, 6," 1,300 sqm"
14,Townhouse,"3,300,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 365 sqm
20,Duplex,"13,096,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 3, 184 sqm
17,Apartment,"5,471,969 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 130 sqm
10,Apartment,"7,700,000 EGP",Zayed Regency,Sheikh Zayed City,Giza, 3, 2, 186 sqm
7,Apartment,"7,765,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 149 sqm
8,Townhouse,"9,400,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 3, 3, 210 sqm
7,Apartment,"13,250,000 EGP",Forty West,Sheikh Zayed City,Giza, 2, 3, 155 sqm
8,Apartment,"5,750,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 3, 2, 150 sqm
10,Villa,"18,000,000 EGP",Royal Meadows,Sheikh Zayed City,Giza, 7, 7+, 640 sqm
12,Villa,"35,500,000 EGP",Tara,Sheikh Zayed City,Giza, 5, 4, 570 sqm
6,Apartment,"5,300,000 EGP",Arkan Palm 205,Sheikh Zayed City,Giza, 2, 1, 123 sqm
11,Apartment,"11,500,000 EGP",One 16,Sheikh Zayed City,Giza, 3, 3, 179 sqm
4,Apartment,"5,500,000 EGP",Casa,Sheikh Zayed City,Giza, 2, 2, 137 sqm
6,Apartment,"2,630,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 98 sqm
13,Twin House,"10,750,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 3, 332 sqm
10,Townhouse,"17,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 220 sqm
1,Townhouse,"14,100,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 3, 4, 220 sqm
22,Duplex,"11,500,000 EGP",Casa,Sheikh Zayed City,Giza, 3, 3, 234 sqm
23,Duplex,"12,500,000 EGP",Casa,Sheikh Zayed City,Giza, 3, 3, 234 sqm
10,Twin House,"29,700,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 291 sqm
10,Apartment,"14,000,000 EGP",Sodic West,Sheikh Zayed City,Giza, 3, 3, 209 sqm
12,Duplex,"8,500,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 4, 3, 280 sqm
8,Apartment,"8,070,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 2, 149 sqm
21,Townhouse,"13,000,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 4, 4, 300 sqm
13,Apartment,"3,081,000 EGP",Kayan,Sheikh Zayed City,Giza, studio, 1, 65 sqm
11,Penthouse,"6,000,000 EGP",La Ville,Sheikh Zayed City,Giza, 4, 3, 250 sqm
20,Apartment,"6,700,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 3, 165 sqm
8,Villa,"11,500,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 4, 330 sqm
15,Apartment,"3,500,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 2, 143 sqm
14,Villa,"81,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 5, 7," 1,200 sqm"
10,Apartment,"2,460,000 EGP",Beit Al Watan,Sheikh Zayed City,Giza, 4, 3, 205 sqm
11,Apartment,"10,495,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 3, 3, 168 sqm
8,Apartment,"10,000,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 3, 2, 160 sqm
12,Villa,"34,000,000 EGP",Royal City,Sheikh Zayed City,Giza, 5, 5, 920 sqm
6,Townhouse,"13,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 3, 190 sqm
6,Townhouse,"13,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 3, 190 sqm
8,Townhouse,"11,000,000 EGP",Naia West,Sheikh Zayed City,Giza, 4, 3, 200 sqm
12,Apartment,"4,500,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 3, 145 sqm
2,Apartment,"4,600,000 EGP",Cairo Gate,Sheikh Zayed City,Giza, 2, 2, 115 sqm
2,Villa,"17,000,000 EGP",Royal City,Sheikh Zayed City,Giza, 4, 7+, 650 sqm
8,Townhouse,"7,400,000 EGP",Silva Compound,Sheikh Zayed City,Giza, 4, 4, 223 sqm
8,Duplex,"10,600,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 4, 4, 240 sqm
6,Townhouse,"3,160,000 EGP",Lake West,Sheikh Zayed City,Giza, 4, 4, 255 sqm
10,Townhouse,"7,150,000 EGP",Kayan,Sheikh Zayed City,Giza, 5, 4, 270 sqm
8,Villa,"13,000,000 EGP",Lake West,Sheikh Zayed City,Giza, 3, 3, 255 sqm
12,Townhouse,"23,300,000 EGP",Westown,Sheikh Zayed City,Giza, 4, 4, 320 sqm
8,Townhouse,"8,500,000 EGP",Silva Compound,Sheikh Zayed City,Giza, 3, 3, 223 sqm
6,Townhouse,"10,500,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 3, 225 sqm
14,Villa,"17,000,000 EGP",Sheikh Zayed City,Giza,0, 5, 4, 380 sqm
3,Villa,"14,000,000 EGP",Beverly Hills,Sheikh Zayed City,Giza, 4, 4, 310 sqm
0,Apartment,"3,560,000 EGP",Zed Towers,Sheikh Zayed City,Giza, 2, 2, 102 sqm
9,Penthouse,"17,100,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 231 sqm
17,Penthouse,"6,949,000 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 125 sqm
8,Apartment,"8,400,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 2, 125 sqm
26,Apartment,"10,430,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 149 sqm
16,Twin House,"24,000,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 270 sqm
13,Apartment,"7,300,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 2, 2, 120 sqm
30,Penthouse,"16,170,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 231 sqm
10,Duplex,"12,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 210 sqm
10,Townhouse,"13,500,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 4, 320 sqm
9,Duplex,"13,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 210 sqm
13,Apartment,"10,500,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 175 sqm
15,Apartment,"4,900,000 EGP",AlKarma Kay,Sheikh Zayed City,Giza, 2, 3, 140 sqm
9,Apartment,"10,900,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 170 sqm
11,Townhouse,"16,500,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 220 sqm
11,Townhouse,"2,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 4, 4, 240 sqm
14,Villa,Ask for price,Allegria,Sheikh Zayed City,Giza, 4, 5, 581 sqm
10,Apartment,"3,620,000 EGP",Janna 2,Sheikh Zayed City,Giza, 3, 2, 130 sqm
14,Apartment,"14,600,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 2, 144 sqm
21,Apartment,"5,400,000 EGP",Village West,Sheikh Zayed City,Giza, 1, 1, 89 sqm
15,Apartment,"6,398,950 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 125 sqm
15,Townhouse,"18,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 215 sqm
10,Twin House,"16,500,000 EGP",Naia West,Sheikh Zayed City,Giza, 3, 3, 280 sqm
10,Penthouse,"9,744,000 EGP",Elite West,Sheikh Zayed City,Giza, 4, 4, 335 sqm
14,Apartment,"20,100,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 183 sqm
10,Twin House,"3,990,000 EGP",Patio Al Zahraa,Sheikh Zayed City,Giza, 4, 4, 315 sqm
10,Villa,"29,000,000 EGP",Naia West,Sheikh Zayed City,Giza, 4, 4, 385 sqm
11,Apartment,"7,955,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 125 sqm
10,Apartment,Ask for price,Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 160 sqm
14,Apartment,"11,300,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 163 sqm
13,Apartment,"6,800,000 EGP",Kayan,Sheikh Zayed City,Giza, 3, 3, 135 sqm
30,Apartment,"8,000,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 123 sqm
10,Apartment,"9,300,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 175 sqm
12,Apartment,"4,750,000 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 125 sqm
6,Townhouse,"8,000,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 220 sqm
11,Twin House,"5,600,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 4, 315 sqm
10,Penthouse,"14,600,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 263 sqm
10,Apartment,"11,600,000 EGP",Six West Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 164 sqm
13,Apartment,"9,600,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 165 sqm
10,Apartment,"11,700,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 175 sqm
14,Apartment,"19,400,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 4, 3, 202 sqm
10,Apartment,"6,976,800 EGP",Elite West,Sheikh Zayed City,Giza, 3, 2, 171 sqm
10,Duplex,"1,600,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 4, 3, 285 sqm
10,Apartment,"7,000,000 EGP",Elite West,Sheikh Zayed City,Giza, 3, 3, 177 sqm
13,Apartment,"12,000,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 170 sqm
10,Duplex,"11,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 285 sqm
10,Cabin,"9,800,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 153 sqm
10,Villa,"16,000,000 EGP",Atrio,Sheikh Zayed City,Giza, 5, 5, 475 sqm
10,Apartment,"10,700,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 3, 183 sqm
10,Villa,"15,500,000 EGP",Naia West,Sheikh Zayed City,Giza, 4, 3, 205 sqm
12,Apartment,"2,200,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 4, 200 sqm
10,Villa,"31,000,000 EGP",Al  Rabwa,Sheikh Zayed City,Giza, 5, 4, 800 sqm
9,Apartment,"13,800,000 EGP",Village West,Sheikh Zayed City,Giza, 4, 4, 203 sqm
14,Villa,"130,000,000 EGP",Allegria,Sheikh Zayed City,Giza, 5, 7," 1,400 sqm"
10,Apartment,"9,500,000 EGP",Village West,Sheikh Zayed City,Giza, 2, 2, 157 sqm
10,Apartment,"10,100,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 173 sqm
15,Apartment,"6,398,950 EGP",Kayan,Sheikh Zayed City,Giza, 3, 2, 125 sqm
15,Apartment,"2,600,000 EGP",Janna 2,Sheikh Zayed City,Giza, 3, 2, 130 sqm
12,Apartment,"16,000,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 2, 3, 185 sqm
18,Apartment,"5,355,000 EGP",Al Khamayel city,Sheikh Zayed City,Giza, 3, 2, 185 sqm
10,Apartment,"10,000,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 169 sqm
30,Apartment,"11,130,000 EGP",Village West,Sheikh Zayed City,Giza, 3, 3, 159 sqm
10,Apartment,"11,600,000 EGP",Six West Beverly Hills,Sheikh Zayed City,Giza, 3, 3, 164 sqm
10,Villa,"3,580,000 EGP",Menorca Zayed,Sheikh Zayed City,Giza, 5, 5, 404 sqm
26,Apartment,"5,000,000 EGP",Beit Al Watan,Sheikh Zayed City,Giza, 4, 3, 265 sqm
10,Twin House,"15,750,000 EGP",Atrio,Sheikh Zayed City,Giza, 4, 4, 238 sqm
11,Apartment,"4,900,000 EGP",Kayan,Sheikh Zayed City,Giza, 2, 2, 149 sqm
12,Townhouse,"1,250,000 EGP",Sodic West,Sheikh Zayed City,Giza, 3, 3, 230 sqm
15,Townhouse,"15,000,000 EGP",The Estates,Sheikh Zayed City,Giza, 3, 3, 200 sqm
10,Townhouse,"11,918,966 EGP",Lake West 2,Sheikh Zayed City,Giza, 5, 4, 356 sqm
13,Apartment,"12,000,000 EGP",Park Side Residence Zed Towers,Sheikh Zayed City,Giza, 3, 3, 170 sqm
8,Apartment,"10,600,000 EGP",One 16,Sheikh Zayed City,Giza, 3, 4, 205 sqm
11,Twin House,"5,600,000 EGP",Etapa,Sheikh Zayed City,Giza, 4, 4, 315 sqm
